home_team,away_team,date,week,score,home_b,away_b,target
dal,ram,2017-10-01,4,-0.0322643154564123,0.38461538461538464,2.09,0
jax,tam,2011-12-11,14,-0.3248564029014924,1.36,0.6060606060606061,1
sea,dal,2012-09-16,2,-0.5562559434869683,1.36,0.6060606060606061,1
car,sea,2014-10-26,8,-0.4839269511417878,2.09,0.38461538461538464,0
phi,atl,2012-10-28,8,-0.5901761736646053,0.6060606060606061,1.36,0
nyj,mia,2019-12-08,14,-0.02993736414262131,0.425531914893617,1.9,1
clt,buf,2012-11-25,12,0.3164809431135283,0.6060606060606061,1.36,1
min,det,2017-10-01,4,0.10311942148547519,0.746268656716418,1.12,0
htx,jax,2023-01-01,17,-0.6584786125058971,1.57,0.5291005291005291,0
car,atl,2015-12-13,14,0.566446748615413,0.25,3.05,1
sdg,mia,2015-12-20,15,0.16646983038380797,0.8064516129032258,1.04,1
ram,rai,2022-12-08,14,-0.19950527775743368,2.28,0.35714285714285715,1
kan,cin,2012-11-18,11,-0.49054211453385993,1.36,0.6060606060606061,0
jax,rav,2016-09-25,3,-0.4774688960844901,1.12,0.746268656716418,0
det,tam,2014-12-07,14,0.6731948368926585,0.18181818181818182,4.0,1
nor,car,2012-01-01,17,0.8289315797468636,0.3125,2.5,1
rai,nyj,2015-11-01,8,-0.320481168145618,1.36,0.6060606060606061,1
cle,pit,2022-09-22,3,0.25954950628061446,0.4366812227074236,1.86,1
car,jax,2019-10-06,5,0.2675176221522982,0.6060606060606061,1.36,1
nor,dal,2019-09-29,4,-0.39734179358503335,1.19,0.6944444444444444,1
sfo,nyg,2018-11-12,10,0.013293218693695735,0.6060606060606061,1.36,0
tam,nyj,2017-11-12,10,0.0775532488718139,0.8064516129032258,1.04,1
htx,clt,2013-11-03,9,-0.45070204430423877,1.04,0.8064516129032258,0
det,was,2016-10-23,7,0.11703329906629911,1.04,0.8064516129032258,1
min,sfo,2012-09-23,3,-0.6522286047711542,2.5,0.3125,1
rav,tam,2018-12-16,15,0.22660837907324627,0.25,3.05,1
buf,jax,2010-10-10,5,-0.5217830900877478,0.6944444444444444,1.19,0
dal,min,2013-11-03,9,0.5902515661793791,0.25,3.05,1
nwe,nyj,2014-10-16,7,0.8917148169580545,0.2222222222222222,3.3,1
dal,nor,2012-12-23,16,-0.35160125088735267,0.6060606060606061,1.36,0
cle,mia,2019-11-24,12,0.4354464243980398,0.17543859649122806,4.15,1
nyg,dal,2022-09-26,3,-0.053428796059361315,0.8064516129032258,1.04,0
mia,cin,2019-12-22,16,0.1608238842848513,1.08,0.7751937984496124,1
rai,kan,2016-10-16,6,0.013367182402284229,1.04,0.8064516129032258,0
kan,sdg,2022-09-15,2,0.833566248529779,1.75,0.46511627906976744,1
nyg,crd,2019-10-20,7,-0.4126906835654499,0.5291005291005291,1.57,0
car,tam,2016-10-10,5,0.8099129567251901,0.38461538461538464,2.09,0
was,phi,2019-12-15,15,-0.7651688125183431,2.28,0.35714285714285715,0
den,atl,2016-10-09,5,0.020107456950846495,0.5291005291005291,1.57,0
ram,nor,2019-09-15,2,-0.2293893387571625,0.746268656716418,1.12,1
car,sfo,2016-09-18,2,0.15888721940741907,0.14814814814814814,4.75,1
sdg,den,2014-12-14,15,-0.6401767255196875,1.75,0.46511627906976744,0
sdg,cle,2021-10-10,5,0.017053524561089748,0.6944444444444444,1.19,1
ram,cin,2019-10-27,8,0.885496816843142,0.15037593984962405,4.65,1
cin,htx,2015-11-16,10,0.768171968021659,0.20408163265306123,3.65,0
gnb,sea,2021-11-14,10,0.3404316464064742,0.6060606060606061,1.36,1
jax,clt,2022-01-09,18,-0.952110563267456,5.85,0.1111111111111111,1
tam,clt,2011-10-03,4,0.674815142860669,0.20408163265306123,3.65,1
det,rav,2021-09-26,3,-0.787658467182128,2.7,0.2857142857142857,0
nyg,car,2015-12-20,15,-0.6259806668854707,1.9,0.425531914893617,0
buf,mia,2013-12-22,16,-0.3558648604289057,1.08,0.7751937984496124,1
cle,rav,2019-12-22,16,-0.9560424141238444,3.65,0.20408163265306123,0
kan,cle,2015-12-27,16,0.7717498778909894,4.5,0.15384615384615385,1
was,min,2016-11-13,10,0.09791498791416262,0.6944444444444444,1.19,1
jax,rav,2022-11-27,12,-0.5078339199011617,1.57,0.5291005291005291,1
kan,sdg,2011-10-31,8,-0.3875540387544815,1.36,0.6060606060606061,1
min,gnb,2016-09-18,2,-0.15723542081602004,1.12,0.746268656716418,1
det,htx,2012-11-22,12,-0.5176654257141267,1.75,0.46511627906976744,0
nor,cin,2022-10-16,6,0.05701188707664524,1.36,0.6060606060606061,0
cle,cin,2015-12-06,13,-0.9010505927771864,2.7,0.2857142857142857,0
mia,nwe,2012-12-02,13,-0.9188321595783345,3.2,0.24096385542168675,0
det,oti,2016-09-18,2,0.8736508699250591,0.38461538461538464,2.09,0
dal,sfo,2020-12-20,15,-0.15518934274155569,1.75,0.46511627906976744,1
pit,tam,2022-10-16,6,-0.6004172301232953,3.65,0.20408163265306123,1
jax,htx,2014-12-07,14,-0.8156174669751324,2.28,0.35714285714285715,0
htx,oti,2022-01-09,18,-0.8765551467442597,4.0,0.18181818181818182,0
pit,sfo,2015-09-20,2,0.07452061488569242,0.38461538461538464,2.09,1
sfo,gnb,2020-11-05,9,-0.3517959672570511,2.7,0.2857142857142857,0
clt,htx,2016-12-11,14,0.31981248781417343,0.35714285714285715,2.28,0
nyj,cle,2019-09-16,2,0.12126145879166354,2.28,0.35714285714285715,0
jax,clt,2013-09-29,4,-1.0648558414472902,3.3,0.2222222222222222,0
tam,nor,2021-12-19,15,0.45589551170676434,0.15384615384615385,4.5,0
sfo,tam,2010-11-21,11,-0.34828652529998694,0.5291005291005291,1.57,0
tam,crd,2013-09-29,4,-0.3523588875541668,0.6944444444444444,1.19,0
det,cle,2017-11-12,10,0.8382587139215618,0.18181818181818182,4.0,1
nwe,nyj,2018-12-30,17,0.9279762961193023,0.1,6.4,1
rav,nyg,2012-12-23,16,0.021103741735547188,1.19,0.6944444444444444,1
oti,jax,2016-10-27,8,0.2814494989842322,0.6060606060606061,1.36,1
crd,sea,2017-11-09,10,-0.6365781478606072,2.09,0.38461538461538464,0
nwe,htx,2017-09-24,3,0.8776902103834865,0.1360544217687075,5.0,1
pit,clt,2015-12-06,13,0.30766342843631667,0.2222222222222222,3.3,1
htx,rai,2017-01-07,19,-0.3711442340145332,0.46511627906976744,1.75,1
atl,crd,2016-11-27,12,0.14382318632988603,0.46511627906976744,1.75,1
chi,htx,2012-11-11,10,-0.2619434580738068,0.8064516129032258,1.04,0
jax,htx,2011-11-27,12,-0.8180068966971362,2.28,0.35714285714285715,0
atl,min,2015-11-29,12,-0.03171675668504853,0.746268656716418,1.12,0
gnb,atl,2018-12-09,14,-0.04208096284415997,0.46511627906976744,1.75,1
pit,cle,2019-12-01,13,0.2466150155767542,1.04,0.8064516129032258,1
tam,was,2018-11-11,10,-0.011792567452085404,0.5291005291005291,1.57,0
cle,gnb,2017-12-10,14,-0.7440718931023262,1.19,0.6944444444444444,0
gnb,nyg,2012-01-15,19,0.5608881674327274,0.2702702702702703,2.85,0
phi,dal,2011-10-30,8,0.10668159111862795,0.6060606060606061,1.36,1
atl,dal,2018-11-18,11,0.3047395813692637,0.5291005291005291,1.57,0
tam,atl,2019-12-29,17,-0.18888999039839985,0.8064516129032258,1.04,0
kan,nyg,2013-09-29,4,0.13570972837694223,1.86,0.4366812227074236,1
oti,sea,2017-09-24,3,0.009019482696584738,0.6060606060606061,1.36,1
nyg,sea,2011-10-09,5,0.6426820741810745,0.20408163265306123,3.65,0
jax,oti,2020-12-13,14,-0.8926741585522189,2.7,0.2857142857142857,0
was,ram,2020-10-11,5,-0.9537782776403886,2.5,0.3125,0
gnb,min,2012-12-02,13,0.5840414422227821,0.2857142857142857,2.7,1
nor,car,2014-12-07,14,0.4953469540689468,0.25,3.05,0
nyj,sdg,2017-12-24,16,-0.4894677318425272,2.7,0.2857142857142857,0
dal,was,2019-12-29,17,0.9221200019665371,0.14814814814814814,4.75,1
atl,nor,2017-01-01,17,0.3536399316911282,0.2857142857142857,2.7,1
buf,den,2017-09-24,3,-0.5910713314100202,1.36,0.6060606060606061,1
tam,ram,2010-10-24,7,0.04511231945199572,0.6060606060606061,1.36,1
cle,cin,2019-12-08,14,0.5131609625259714,0.35714285714285715,2.28,1
dal,gnb,2013-12-15,15,-0.33738713682959826,0.46511627906976744,1.75,0
jax,oti,2013-12-22,16,-0.7071501116855593,1.75,0.46511627906976744,0
crd,atl,2013-10-27,8,-0.6451422551741262,0.6060606060606061,1.36,1
sea,buf,2016-11-07,9,0.20722954464777543,0.40816326530612246,1.97,1
ram,crd,2022-01-17,19,0.2869046833392527,0.5291005291005291,1.57,1
dal,pit,2020-11-08,9,-0.5759391493333351,5.85,0.1111111111111111,0
was,cle,2016-10-02,4,0.5614936861896999,0.2857142857142857,2.7,1
rai,nwe,2011-10-02,4,-0.6162737718913519,2.28,0.35714285714285715,0
was,atl,2018-11-04,9,-0.48529645069736976,0.7751937984496124,1.08,0
clt,cin,2020-10-18,6,0.6975420302622665,0.2857142857142857,2.7,1
atl,dal,2012-11-04,9,0.676144672395897,0.4366812227074236,1.86,1
sfo,min,2020-01-11,19,0.12018454858201924,0.3125,2.5,1
clt,oti,2013-12-01,13,0.3036777900515752,0.5291005291005291,1.57,1
sea,dal,2018-09-23,3,0.027265617363338372,0.8064516129032258,1.04,1
rav,cin,2017-12-31,17,0.3563558057917796,0.2702702702702703,2.85,0
oti,htx,2014-10-26,8,-0.2594242185191691,1.57,0.5291005291005291,0
nor,gnb,2014-10-26,8,-0.07997930673984652,0.746268656716418,1.12,1
htx,atl,2019-10-06,5,0.05821056123043304,0.46511627906976744,1.75,1
sfo,sea,2021-10-03,4,-0.2943819560536287,0.6944444444444444,1.19,0
dal,was,2013-10-13,6,0.3102739903636134,0.40816326530612246,1.97,1
nyj,chi,2022-11-27,12,0.07706466018719488,0.2857142857142857,2.7,1
oti,dal,2014-09-14,2,0.3023063420728047,0.6060606060606061,1.36,0
sdg,mia,2016-11-13,10,0.03338196833081038,0.4366812227074236,1.86,0
jax,phi,2010-09-26,3,-0.44934077313640053,1.36,0.6060606060606061,0
den,pit,2012-01-08,19,-0.6491690122427891,2.7,0.2857142857142857,1
det,mia,2014-11-09,10,-0.10035376883779125,0.6060606060606061,1.36,1
rav,pit,2015-12-27,16,-0.6555884627989659,4.5,0.15384615384615385,1
det,gnb,2017-12-31,17,0.1337678739010731,0.2857142857142857,2.7,1
was,crd,2017-12-17,15,0.07172142624772133,0.46511627906976744,1.75,1
crd,tam,2016-09-18,2,0.26129950247835165,0.3125,2.5,1
oti,cin,2017-11-12,10,0.2318923659724249,0.4366812227074236,1.86,1
cin,rav,2017-01-01,17,0.14193057927779898,1.19,0.6944444444444444,1
jax,pit,2020-11-22,11,-0.7889052220895064,4.0,0.18181818181818182,0
sfo,sea,2022-09-18,2,-0.08171701642617246,0.25,3.05,1
sfo,sea,2015-10-22,7,-0.5382853003676131,2.28,0.35714285714285715,0
nor,pit,2018-12-23,16,0.28994730166090465,0.35714285714285715,2.28,1
sfo,pit,2019-09-22,3,0.23295540366799483,0.38461538461538464,2.09,1
was,jax,2014-09-14,2,0.327495880230347,0.425531914893617,1.9,1
min,nwe,2022-11-24,12,0.2510005826446842,0.6944444444444444,1.19,1
pit,rav,2011-11-06,9,0.07170556884209815,0.5291005291005291,1.57,0
sea,ram,2021-10-07,5,-0.26312651083362865,1.19,0.6944444444444444,0
nor,ram,2018-11-04,9,-0.1226782151396694,1.08,0.7751937984496124,1
car,nor,2016-11-17,11,0.0381618454282629,0.5291005291005291,1.57,1
dal,atl,2020-09-20,2,-0.1041540770258336,0.5291005291005291,1.57,1
rai,atl,2016-09-18,2,0.2557216151729735,0.46511627906976744,1.75,0
cin,cle,2017-11-26,12,0.5556407523054437,0.2702702702702703,2.85,1
den,det,2011-10-30,8,-0.7639907229161277,1.57,0.5291005291005291,0
atl,car,2013-12-29,17,-0.36042500920890813,1.97,0.40816326530612246,0
nyg,was,2016-09-25,3,-0.05352986510925891,0.5291005291005291,1.57,0
sfo,gnb,2013-01-12,19,-0.01374277065408843,0.6060606060606061,1.36,1
mia,nyj,2016-11-06,9,0.13239001478805446,0.5291005291005291,1.57,1
was,nor,2015-11-15,10,-0.5866934348123432,1.04,0.8064516129032258,1
cin,pit,2010-11-08,9,-0.22190192621948235,1.97,0.40816326530612246,0
car,rav,2018-10-28,8,0.10919868828915939,1.19,0.6944444444444444,1
nwe,rav,2015-01-10,19,0.36744324057706856,0.3125,2.5,1
rai,kan,2014-11-20,12,-0.9340731058281353,2.7,0.2857142857142857,1
tam,car,2019-10-13,6,-0.3248765700447556,1.12,0.746268656716418,0
mia,min,2014-12-21,16,0.3451210923514879,0.4366812227074236,1.86,1
car,tam,2014-12-14,15,0.6247362028523079,0.5291005291005291,1.57,1
chi,was,2010-10-24,7,-0.22269012306126398,0.6060606060606061,1.36,0
oti,clt,2019-09-15,2,0.03776282662521618,0.5291005291005291,1.57,0
ram,sfo,2012-12-02,13,-0.8156062871149963,2.85,0.2702702702702703,1
atl,tam,2014-09-18,3,0.6251828637504386,0.35714285714285715,2.28,1
mia,chi,2010-11-18,11,0.007049883692958461,0.746268656716418,1.12,0
nyg,tam,2020-11-02,8,-0.9336321227356061,4.75,0.14814814814814814,0
nyj,clt,2018-10-14,6,0.14590424036220398,0.6944444444444444,1.19,1
nyg,gnb,2013-11-17,11,-0.6997876095118053,0.6060606060606061,1.36,1
phi,dal,2018-11-11,10,0.31202809174467944,0.2857142857142857,2.7,0
min,crd,2011-10-09,5,-0.027739936204355317,0.5291005291005291,1.57,1
chi,sdg,2011-11-20,11,0.22688343326501692,0.4366812227074236,1.86,1
sea,kan,2010-11-28,12,-0.5395942594798384,1.12,0.746268656716418,0
oti,car,2015-11-15,10,-0.8122608680572235,1.57,0.5291005291005291,0
sdg,crd,2018-11-25,12,0.8366714327677974,0.1111111111111111,5.85,1
pit,cle,2011-12-08,14,0.8797361735240277,0.1111111111111111,5.85,1
nwe,den,2012-01-14,19,0.931041626974823,0.12121212121212122,5.45,1
sfo,sdg,2014-12-20,16,-0.11428757152019942,0.746268656716418,1.12,0
nor,phi,2019-01-13,19,0.446495717689949,0.25,3.05,1
jax,sfo,2021-11-21,11,-0.7594555601701115,2.28,0.35714285714285715,0
nor,atl,2014-12-21,16,0.2830330276775944,0.38461538461538464,2.09,0
nyj,rai,2020-12-06,13,-0.8477321495339525,2.7,0.2857142857142857,0
atl,nor,2019-11-28,13,-0.58031726153111,2.5,0.3125,0
cle,crd,2015-11-01,8,-0.894521690872307,2.5,0.3125,0
dal,det,2015-01-04,19,0.460591386284085,0.38461538461538464,2.09,1
phi,min,2018-10-07,5,-0.10074438769627578,0.5291005291005291,1.57,0
det,ram,2016-10-16,6,0.4577446107793085,0.6944444444444444,1.19,1
cin,sfo,2011-09-25,3,0.012660622278469095,0.8064516129032258,1.04,0
jax,clt,2012-01-01,17,0.03034068854097975,0.6060606060606061,1.36,1
atl,car,2015-12-27,16,-0.6699805822314275,2.5,0.3125,1
sfo,crd,2014-12-28,17,0.0175982768777925,0.38461538461538464,2.09,1
nwe,htx,2012-12-10,14,0.4819058424704559,0.40816326530612246,1.97,1
tam,rai,2016-10-30,8,-0.48233779647292296,0.8064516129032258,1.04,0
sdg,cle,2017-12-03,13,0.9371916039839825,0.12121212121212122,5.45,1
car,det,2020-11-22,11,0.055254742441160375,1.08,0.7751937984496124,1
htx,kan,2016-01-09,19,-0.4432528113537833,1.36,0.6060606060606061,0
kan,rai,2019-12-01,13,0.7068110459707234,4.0,0.18181818181818182,1
oti,jax,2019-11-24,12,0.26249259193890095,0.46511627906976744,1.75,1
htx,clt,2014-10-09,6,-0.7410728082414706,1.19,0.6944444444444444,0
crd,sea,2010-11-14,10,-0.19625601744549598,0.46511627906976744,1.75,0
cin,oti,2014-09-21,3,0.8040940061940924,0.35714285714285715,2.28,1
phi,atl,2016-11-13,10,-0.3240088486619533,0.7751937984496124,1.08,1
dal,was,2011-09-26,3,0.05320985788185055,0.5291005291005291,1.57,1
crd,sfo,2019-10-31,9,-0.5912697392008401,3.65,0.20408163265306123,0
sfo,rav,2015-10-18,6,-0.18023863976757237,1.19,0.6944444444444444,1
oti,buf,2020-10-13,5,0.047662571729695694,1.57,0.5291005291005291,1
nyj,cle,2013-12-22,16,0.05359400351466628,0.7751937984496124,1.08,1
min,jax,2020-12-06,13,0.775391505461677,0.20408163265306123,3.65,1
rav,sea,2015-12-13,14,-0.65864080889598,4.0,0.18181818181818182,0
min,tam,2017-09-24,3,0.05942426436602788,1.08,0.7751937984496124,1
det,chi,2017-12-16,15,0.6508402354346767,0.425531914893617,1.9,1
htx,oti,2010-11-28,12,0.1274502489766452,0.425531914893617,1.9,1
atl,gnb,2011-10-09,5,-0.6816306070815737,2.28,0.35714285714285715,0
phi,ram,2020-09-20,2,-0.7364357646766873,0.7751937984496124,1.08,0
den,rav,2021-10-03,4,-0.3353010997882786,0.8064516129032258,1.04,0
det,dal,2019-11-17,11,-0.650458497864943,2.5,0.3125,0
gnb,ram,2021-01-16,19,0.46337475457474403,0.3125,2.5,1
cin,cle,2022-12-11,14,0.4627812430487518,0.46511627906976744,1.75,1
sdg,pit,2015-10-12,5,-0.2423592119661575,0.46511627906976744,1.75,0
nyg,gnb,2019-12-01,13,-0.7628204714749119,2.28,0.35714285714285715,0
sfo,sea,2012-10-18,7,0.6785806379117748,0.2857142857142857,2.7,1
rav,cin,2020-10-11,5,0.6461997077710514,0.17543859649122806,4.15,1
phi,tam,2021-10-14,6,-0.7610414370988187,2.5,0.3125,0
sfo,htx,2022-01-02,17,0.8329393185688623,0.12121212121212122,5.45,1
kan,chi,2015-10-11,5,0.3895456017034439,3.3,0.2222222222222222,0
rav,atl,2022-12-24,16,0.49816061591236793,0.35714285714285715,2.28,1
oti,htx,2017-01-01,17,0.015672868408142002,0.6060606060606061,1.36,1
ram,det,2015-12-13,14,-0.32397058286818115,1.36,0.6060606060606061,1
den,was,2013-10-27,8,0.7864588898645187,0.17543859649122806,4.15,1
kan,mia,2017-12-24,16,0.7496181077749559,4.15,0.17543859649122806,1
buf,nwe,2011-09-25,3,-0.4716947140977373,2.7,0.2857142857142857,1
buf,mia,2012-11-15,11,0.10598510007743217,0.6944444444444444,1.19,1
rav,car,2014-09-28,4,0.2699614027424836,0.5291005291005291,1.57,1
jax,nor,2011-10-02,4,-0.7360878225625856,3.2,0.24096385542168675,0
oti,atl,2015-10-25,7,-0.8647521715006558,2.09,0.38461538461538464,0
chi,dal,2019-12-05,14,-0.43122620658119987,1.36,0.6060606060606061,1
clt,kan,2011-10-09,5,0.07281002962232766,0.7751937984496124,1.08,0
tam,dal,2023-01-16,19,-0.3928555899814597,1.19,0.6944444444444444,0
nyj,phi,2021-12-05,13,-0.7081548982651326,1.9,0.425531914893617,0
rav,den,2018-09-23,3,0.14967113177682534,0.40816326530612246,1.97,1
car,crd,2022-10-02,4,-0.5249368576274592,0.8064516129032258,1.04,0
was,clt,2010-10-17,6,-0.43577930462489745,1.36,0.6060606060606061,0
crd,pit,2019-12-08,14,-0.2791534740615171,1.19,0.6944444444444444,0
phi,was,2013-11-17,11,0.15148621768359435,0.46511627906976744,1.75,1
nyg,was,2020-10-18,6,0.03656788266154719,0.6944444444444444,1.19,1
chi,sfo,2021-10-31,8,-0.4396137077639665,1.86,0.4366812227074236,0
gnb,sfo,2018-10-15,6,0.4979905386496874,0.24096385542168675,3.2,1
crd,sea,2016-01-03,17,0.1374180007485166,0.38461538461538464,2.09,0
sfo,crd,2011-01-02,17,0.33282149543858575,0.38461538461538464,2.09,1
nyg,tam,2012-09-16,2,0.2955199700764476,0.2702702702702703,2.85,1
chi,nyg,2019-11-24,12,0.2593469001485109,0.38461538461538464,2.09,1
sfo,nor,2022-11-27,12,0.3898222253434661,0.25,3.05,1
ram,was,2017-09-17,2,0.4043146997141731,0.6944444444444444,1.19,0
cin,pit,2016-01-09,19,-0.09372249141577824,1.36,0.6060606060606061,0
rai,htx,2014-09-14,2,-0.6544432008228315,1.36,0.6060606060606061,0
clt,den,2013-10-20,7,-0.544506041252228,2.09,0.38461538461538464,1
chi,gnb,2017-11-12,10,-0.6851732589430404,0.4366812227074236,1.86,0
dal,buf,2011-11-13,10,0.010561373143153623,0.4366812227074236,1.86,1
jax,ram,2017-10-15,6,-0.4103160881969793,0.6944444444444444,1.19,0
jax,nor,2019-10-13,6,-0.4111712759002354,0.6944444444444444,1.19,0
nor,sfo,2019-12-08,14,0.14319920741571512,0.7751937984496124,1.08,0
chi,dal,2013-12-09,14,0.14934714208408892,0.7751937984496124,1.08,1
phi,nyg,2015-10-19,6,-0.1018990370227589,0.5291005291005291,1.57,1
nor,min,2022-10-02,4,-0.1683289582752811,1.75,0.46511627906976744,0
rai,jax,2013-09-15,2,0.8569950080819356,0.425531914893617,1.9,1
nyj,gnb,2010-10-31,8,0.09927654051287808,0.38461538461538464,2.09,0
htx,buf,2018-10-14,6,0.2992355877616886,0.18181818181818182,4.0,1
min,was,2013-11-07,10,-0.3390437124177464,1.04,0.8064516129032258,1
rav,pit,2013-11-28,13,0.10143829667252241,0.6060606060606061,1.36,1
gnb,clt,2016-11-06,9,0.1521622837676413,0.2857142857142857,2.7,0
den,htx,2012-09-23,3,-0.5324809051817581,1.08,0.7751937984496124,0
jax,mia,2015-09-20,2,-0.7566393319898338,2.09,0.38461538461538464,1
clt,htx,2017-12-31,17,-0.21545281454903203,0.40816326530612246,1.97,1
was,phi,2012-11-18,11,0.07093846923284941,0.5291005291005291,1.57,1
min,sdg,2015-09-27,3,-0.4284817886428435,0.746268656716418,1.12,1
sdg,kan,2010-12-12,14,0.04148551566553742,0.20408163265306123,3.65,1
crd,det,2020-09-27,3,0.459481110706015,0.40816326530612246,1.97,0
cin,pit,2015-12-13,14,0.07076274265141677,0.8064516129032258,1.04,0
nyg,det,2016-12-18,15,-0.2516517649758691,0.46511627906976744,1.75,1
nyj,rai,2013-12-08,14,-0.018353918811230167,0.6060606060606061,1.36,1
nyj,clt,2016-12-05,13,-0.44856708753230046,0.8064516129032258,1.04,0
sdg,car,2020-09-27,3,0.1033873071443631,0.35714285714285715,2.28,0
det,min,2021-01-03,17,-0.5815912552150533,1.36,0.6060606060606061,0
det,was,2020-11-15,10,0.4880606555325133,0.6060606060606061,1.36,1
det,den,2015-09-27,3,-0.36796544162383477,1.36,0.6060606060606061,0
nwe,buf,2020-12-28,16,-0.45885633882849763,2.5,0.3125,0
was,car,2012-11-04,9,0.2550438893534819,0.6060606060606061,1.36,0
clt,oti,2017-11-26,12,-0.35384752867735125,1.57,0.5291005291005291,0
den,ram,2010-11-28,12,0.04331085309247508,0.6060606060606061,1.36,0
oti,nwe,2018-11-11,10,-0.7928821311831022,2.28,0.35714285714285715,1
buf,phi,2019-10-27,8,-0.1761298181818381,0.8064516129032258,1.04,0
car,atl,2019-11-17,11,-0.02312437032038299,0.46511627906976744,1.75,0
buf,chi,2018-11-04,9,-0.5590607140362854,4.0,0.18181818181818182,0
sea,ram,2012-12-30,17,0.6918633479305422,0.15037593984962405,4.65,1
crd,sfo,2016-11-13,10,0.7311977441551267,0.1111111111111111,5.85,1
chi,phi,2022-12-18,15,-0.9098490550619402,3.05,0.25,0
tam,ram,2022-01-23,19,0.12291851870650551,0.6060606060606061,1.36,0
htx,dal,2010-09-26,3,0.43636435660088085,0.6944444444444444,1.19,0
clt,jax,2021-01-03,17,0.9097445473099298,0.08333333333333333,7.0,1
clt,sdg,2010-11-28,12,-0.08375400272532159,0.746268656716418,1.12,0
was,sdg,2013-11-03,9,-0.21844910207128224,0.9090909090909091,0.9090909090909091,1
atl,buf,2017-10-01,4,0.5571141408638516,0.2702702702702703,2.85,0
nyg,dal,2013-11-24,12,-0.28299071675404536,0.6944444444444444,1.19,0
den,rai,2017-01-01,17,-0.1076897983702681,0.8064516129032258,1.04,1
sea,ram,2014-12-28,17,0.8482194979946518,0.17543859649122806,4.15,1
cin,cle,2019-12-29,17,-0.33502622794124276,1.19,0.6944444444444444,1
phi,nyj,2011-12-18,15,-0.053459077372895056,0.6060606060606061,1.36,1
nyj,det,2022-12-18,15,-0.31008448199663424,0.746268656716418,1.12,0
chi,min,2013-09-15,2,0.3885810513419743,0.35714285714285715,2.28,1
sea,nor,2013-12-02,13,-0.07269575446298092,0.425531914893617,1.9,1
det,chi,2023-01-01,17,0.5408123619873896,0.4366812227074236,1.86,1
phi,nyj,2019-10-06,5,0.9003203985641487,0.1111111111111111,5.85,1
was,phi,2011-10-16,6,-0.27430869026285926,1.36,0.6060606060606061,0
pit,cle,2015-11-15,10,0.7912553229509403,0.3125,2.5,1
was,atl,2012-10-07,5,-0.40768547791974136,1.36,0.6060606060606061,0
nyj,htx,2018-12-15,15,-0.7573546983658397,2.5,0.3125,0
gnb,cin,2017-09-24,3,0.7766830327341785,0.24096385542168675,3.2,1
den,sdg,2011-10-09,5,-0.78983867341049,1.57,0.5291005291005291,0
phi,sfo,2011-10-02,4,0.22141485475263079,0.20408163265306123,3.65,0
rav,den,2012-12-16,15,-0.1773628597337915,1.36,0.6060606060606061,0
buf,phi,2011-10-09,5,0.18443863386536433,1.36,0.6060606060606061,1
dal,cle,2020-10-04,4,0.5326165755510909,0.5291005291005291,1.57,0
clt,phi,2022-11-20,11,-0.6631886717458467,2.09,0.38461538461538464,0
nwe,nyj,2013-09-12,2,0.6202354504691755,0.15384615384615385,4.5,1
sea,det,2017-01-07,19,0.38760518779161623,0.2702702702702703,2.85,1
den,clt,2016-09-18,2,-0.024769688797622553,0.38461538461538464,2.09,1
mia,nyj,2017-10-22,7,-0.01517564974705611,0.6060606060606061,1.36,1
nwe,buf,2016-10-02,4,0.7200018135442984,0.5291005291005291,1.57,0
det,gnb,2013-11-28,13,-0.3502229400337897,0.38461538461538464,2.09,1
atl,cin,2010-10-24,7,0.3754899311510639,0.5291005291005291,1.57,1
jax,htx,2020-11-08,9,-0.5381992577466083,2.28,0.35714285714285715,0
pit,nyj,2016-10-09,5,0.701870391118069,0.20408163265306123,3.65,1
htx,oti,2021-01-03,17,-0.6234212659110651,2.5,0.3125,0
det,nyg,2013-12-22,16,0.2588979911947155,0.24096385542168675,3.2,0
det,phi,2010-09-19,2,-0.4831227718385522,2.28,0.35714285714285715,0
crd,htx,2013-11-10,10,-0.17731807276113246,0.5291005291005291,1.57,1
sfo,htx,2013-10-06,5,0.014092291220682547,0.4366812227074236,1.86,1
atl,sdg,2022-11-06,9,-0.201908300036643,1.19,0.6944444444444444,0
nwe,crd,2012-09-16,2,0.9214656362480179,0.12121212121212122,5.45,0
nor,atl,2020-11-22,11,0.4425189289587316,0.5291005291005291,1.57,1
nor,nyg,2011-11-28,12,0.5665936838120144,0.3125,2.5,1
buf,jax,2016-11-27,12,0.7555678130272813,0.25,3.05,1
den,gnb,2015-11-01,8,-0.22922917015981575,1.19,0.6944444444444444,1
buf,htx,2015-12-06,13,0.12403296621203222,0.6060606060606061,1.36,1
kan,sdg,2019-12-29,17,0.6854224759189677,3.3,0.2222222222222222,1
pit,nwe,2016-10-23,7,-0.3861242742621703,2.7,0.2857142857142857,0
kan,jax,2016-11-06,9,0.7544841852081116,2.5,0.3125,1
tam,nor,2019-11-17,11,-0.4519580596051894,1.9,0.425531914893617,0
sfo,sea,2017-01-01,17,-0.7811728544107371,4.5,0.15384615384615385,0
ram,sea,2011-11-20,11,-0.2734847796938249,0.6060606060606061,1.36,0
sea,ram,2020-12-27,16,0.23197558603472532,0.7751937984496124,1.08,1
sea,crd,2019-12-22,16,0.6613433301573894,0.2702702702702703,2.85,0
